SiteID,Month,SetTime,EndTime,Hours,Weather,TrapType,TrapNumber,IsEmpty,IsCompromised,Species,TotalNumber,NumMales,NumFemales,Male1,Male2,Male3,Male4,Male5,Male6,Male7,Male8,Male9,Male10,Female1,Female2,Female3,Female4,Female5,Female6,Female7,Female8,Female9,Female10,Mortalities,Gravid,WSGNotes,MonitorNotes,EGCID
198,May,5/8/16 15:00,5/9/16 10:03,19.05,Clear,Minnow,2,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/8/16 15:00,5/9/16 10:03,19.05,Clear,Fukui,3,N,N,HEOR,3,2,1,22,19,,,,,,,,,16,,,,,,,,,,0,0,,,
198,May,5/8/16 15:00,5/9/16 10:03,19.05,Clear,Fukui,3,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,1,N,N,MEMA,14,10,4,78,62,51,68,47,54,71,51,83,71,56,65,66,66,,,,,,,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Fukui,1,N,N,HEOR,8,6,2,22,21,24,18,19,19,,,,,18,21,,,,,,,,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,1,N,N,HEOR,33,24,9,18,18,14,15,21,15,19,13,11,20,17,14,15,18,20,14,16,16,15,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,1,N,N,LEAR,9,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Fukui,2,N,N,HEOR,2,1,1,21,,,,,,,,,,11,,,,,,,,,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,2,N,N,HENU,1,0,1,,,,,,,,,,,16,,,,,,,,,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,2,N,N,HEOR,18,15,3,14,21,18,20,20,12,13,23,18,18,18,18,11,,,,,,,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Fukui,3,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,3,N,N,HENU,2,0,2,,,,,,,,,,,16,16,,,,,,,,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,3,N,N,HEOR,9,9,0,16,12,10,13,21,11,11,12,13,,,,,,,,,,,,0,0,,,
198,June,6/21/16 8:50,6/22/16 8:30,23.66666667,Clouds,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,July,7/20/16 13:40,7/21/16 8:45,19.08333333,Clouds,Fukui,1,N,N,HEOR,16,16,0,21,22,21,19,24,21,19,20,21,19,,,,,,,,,,,0,0,,,
198,July,7/20/16 13:40,7/21/16 8:45,19.08333333,Clouds,Minnow,1,N,N,CYAG,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,1,N,N,LEAR,8,,,,,,,,,,,,,,,,,,,,,,,0,,,"Start soaking 2:35pm, end soaking 5:40am",
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,1,,,"Start soaking 2:35pm, end soaking 5:40am",
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Minnow,1,N,N,HEOR,198,114,84,21,18,16,17,20,25,20,27,27,19,15,23,16,22,20,17,24,28,18,27,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,July,7/20/16 13:40,7/21/16 8:45,19.08333333,Clouds,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,July,7/20/16 13:40,7/21/16 8:45,19.08333333,Clouds,Fukui,3,N,N,HEOR,9,8,1,19,20,18,20,24,21,19,21,,,19,,,,,,,,,,0,0,,,
198,July,7/20/16 13:40,7/21/16 8:45,19.08333333,Clouds,Minnow,3,N,N,HENU,2,0,2,,,,,,,,,,15,12,,,,,,,,,,0,0,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,2,N,N,HEOR,5,5,0,27,20,21,27,23,,,,,,,,,,,,,,,,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,July,7/20/16 13:40,7/21/16 8:45,19.08333333,Clouds,Minnow,3,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Fukui,1,N,N,HEOR,1,1,0,15,,,,,,,,,,,,,,,,,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,1,N,N,HENU,5,0,5,,,,,,,,,,,21,13,14,14,14,,,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,1,N,N,HEOR,26,19,7,16,18,20,17,12,14,17,18,21,21,17,20,14,19,16,13,15,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Fukui,2,N,N,HEOR,1,1,0,18,,,,,,,,,,,,,,,,,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,2,N,N,HENU,2,0,2,,,,,,,,,,,14,14,,,,,,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,2,N,N,HEOR,47,32,15,15,16,17,14,14,13,17,16,14,15,14,15,14,20,18,15,14,14,18,16,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Fukui,3,N,N,HEOR,1,0,1,16,,,,,,,,,,,,,,,,,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Fukui,3,N,N,MEGR,2,1,1,57,,,,,,,,,,57,,,,,,,,,,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,3,N,N,HEOR,90,58,32,20,18,15,18,21,18,14,17,16,13,19,15,20,14,21,15,21,15,19,16,0,0,,,
198,August,8/29/16 10:00,8/30/16 7:00,21,Clouds,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Fukui,1,N,N,HEOR,1,1,0,21,,,,,,,,,,,,,,,,,,,,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Fukui,1,N,N,MEGR,1,1,0,75,,,,,,,,,,,,,,,,,,,,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Minnow,1,N,N,HEOR,5,4,1,17,17,20,14,,,,,,,20,,,,,,,,,,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Fukui,2,N,N,HEOR,4,3,1,20,21,17,,,,,,,,20,,,,,,,,,,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Fukui,2,N,N,MEGR,2,1,1,67,,,,,,,,,,71,,,,,,,,,,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Minnow,2,N,N,HEOR,22,12,10,17,15,12,14,18,14,18,18,19,15,17,12,14,16,17,16,15,13,15,15,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Minnow,2,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,2,N,N,MEMA,18,8,10,65,62,55,68,80,62,53,46,,,82,57,73,54,58,57,63,67,76,64,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Minnow,3,N,N,HEOR,12,7,5,16,15,15,14,19,19,19,,,,16,18,14,14,19,,,,,,0,0,,,
198,September,10/1/16 11:00,10/2/16 11:00,24,Clouds,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Fukui,1,N,N,HEOR,4,4,0,17,20,17,18,,,,,,,,,,,,,,,,,0,0,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Minnow,1,N,N,HEOR,24,19,5,19,20,17,14,17,15,13,22,14,11,14,14,13,13,9,,,,,,0,0,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Minnow,1,N,N,LEAR,21,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Fukui,2,N,N,HEOR,2,2,0,18,18,,,,,,,,,,,,,,,,,,,0,0,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Minnow,2,N,N,HEOR,147,107,40,17,15,14,17,9,13,16,15,15,19,15,15,14,15,14,13,14,12,12,15,0,0,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Minnow,2,N,N,LEAR,27,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Fukui,3,N,N,HEOR,2,1,1,15,,,,,,,,,,16,,,,,,,,,,0,0,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Fukui,3,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Minnow,3,N,N,HEOR,154,111,43,19,11,16,17,16,19,18,15,17,13,11,12,14,14,12,10,13,15,10,13,0,0,,,
198,May,5/14/17 14:00,5/15/17 12:08,22.13,FogMist,Minnow,3,N,N,LEAR,27,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Fukui,1,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Minnow,1,N,N,HEOR,152,136,16,19,16,18,19,18,17,16,18,15,14,15,17,16,14,17,17,16,14,16,11,0,0,,,
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Minnow,1,N,N,LEAR,13,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Fukui,2,N,N,HEOR,2,1,1,17,,,,,,,,,,10,,,,,,,,,,0,0,,,
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Minnow,2,N,N,HEOR,45,41,4,19,21,20,12,18,17,12,19,12,21,17,16,15,13,,,,,,,0,0,,,
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Minnow,2,N,N,LEAR,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,2,N,N,BAAT,1,,,,,,,,,,,,,,,,,,,,,,,0,,,"Start soaking 2:35pm, end soaking 5:40am",
198,June,6/11/17 13:20,6/12/17 11:00,21.67,Clear,Minnow,3,N,N,HEOR,224,192,32,24,22,20,17,19,16,17,16,18,15,15,16,15,18,18,19,18,17,14,16,0,0,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,"Start soaking 2:35pm, end soaking 5:40am",
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Fukui,1,N,N,HEOR,2,0,2,,,,,,,,,,,20,19,,,,,,,,,0,0,,,
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Minnow,1,N,N,HEOR,289,249,40,18,19,17,19,19,18,17,14,14,19,18,15,16,14,16,15,16,19,16,14,0,0,,,
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Fukui,2,N,N,HEOR,1,1,0,13,,,,,,,,,,,,,,,,,,,,0,0,,,
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Minnow,2,N,N,HENU,1,0,1,,,,,,,,,,,21,,,,,,,,,,0,0,,,
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Minnow,2,N,N,HEOR,194,173,21,19,18,13,18,14,17,18,15,21,20,16,16,15,17,13,15,14,14,17,16,0,0,,,
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,July,7/9/17 11:45,7/10/17 10:38,22.88,Clear,Fukui,3,N,N,HEOR,1,0,1,,,,,,,,,,,17,,,,,,,,,,0,0,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Minnow,2,N,N,HEOR,90,48,42,15,18,24,19,15,20,16,28,18,16,28,14,14,13,28,16,22,15,16,21,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Fukui,3,N,N,BAAT,8,,,,,,,,,,,,,,,,,,,,,,,0,,,"Start soaking 2:35pm, end soaking 5:40am",
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Fukui,1,N,N,HEOR,2,2,0,17,13,,,,,,,,,,,,,,,,,,,0,0,,,
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Minnow,1,N,N,HEOR,482,396,86,14,16,15,16,12,16,14,14,17,14,14,18,17,14,14,19,13,13,20,18,0,0,,,
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Fukui,2,N,N,HEOR,4,2,2,23,19,,,,,,,,,22,17,,,,,,,,,0,0,,,
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Minnow,2,N,N,HEOR,44,33,11,15,15,18,11,12,15,16,17,14,15,23,13,12,13,14,13,16,16,14,14,0,0,,,
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Fukui,3,N,N,HEOR,6,5,1,20,20,18,21,17,,,,,,9,,,,,,,,,,0,0,,,
198,August,8/6/17 10:10,8/7/17 10:05,23.92,FogMist,Minnow,3,N,N,HEOR,301,236,65,21,17,21,14,13,15,12,24,16,14,18,14,14,17,20,19,19,15,14,19,0,0,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Fukui,1,N,N,HEOR,1,1,0,17,,,,,,,,,,,,,,,,,,,,0,0,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Minnow,1,N,N,HEOR,6,2,4,20,20,,,,,,,,,17,16,15,17,,,,,,,0,0,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Minnow,1,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Fukui,2,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Minnow,2,N,N,HEOR,9,6,3,18,16,15,18,19,17,,,,,15,19,16,,,,,,,,0,0,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Minnow,3,N,N,HEOR,15,7,8,15,16,15,15,15,19,16,,,,16,14,12,17,19,16,19,15,,,0,0,,,
198,September,9/30/17 7:45,10/1/17 7:00,23.25,Clear,Minnow,3,N,N,LEAR,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Fukui,1,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,1,N,N,HEOR,6,4,2,17,18,19,15,,,,,,,15,12,,,,,,,,,0,0,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Fukui,2,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,2,N,N,HEOR,14,11,3,15,19,19,17,21,19,18,15,16,16,16,19,17,,,,,,,,0,0,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,2,N,N,SAND,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Fukui,3,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,3,N,N,HEOR,1,1,0,21,,,,,,,,,,,,,,,,,,,,0,0,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,3,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,April,4/7/18 15:55,4/8/18 15:00,23.08333333,LightRain,Minnow,3,N,N,PAHI,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Fukui,1,N,N,HEOR,5,4,1,24,20,19,20,,,,,,,18,,,,,,,,,,0,0,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Fukui,1,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
528,June,6/14/23 10:25,6/15/23 6:30,20.08333333,Clouds,Minnow,3,N,N,HEOR,96,61,35,28,26,25,23,20,19,21,20,20,18,17,16,23,21,21,21,19,15,17,21,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Minnow,1,N,N,LEAR,11,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Minnow,2,N,N,HEOR,207,179,28,18,19,22,19,17,18,17,21,19,16,18,17,18,19,10,15,15,14,14,13,0,0,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Minnow,2,N,N,LEAR,7,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Fukui,3,N,N,HEOR,5,4,1,21,22,15,16,,,,,,,19,,,,,,,,,,0,0,,,
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Fukui,3,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
529,June,6/14/23 11:35,6/15/23 7:20,19.75,Clear,Fukui,1,N,N,HEOR,3,3,0,21,23,18,,,,,,,,,,,,,,,,,,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,May,5/19/18 10:23,5/20/18 10:30,24.11666667,Clouds,Minnow,3,N,N,LEAR,5,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Fukui,1,N,N,HEOR,7,7,0,19,19,17,20,22,20,19,,,,,,,,,,,,,,0,0,,,
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Minnow,1,N,N,HEOR,203,185,18,20,19,13,21,20,21,13,15,21,17,17,20,16,15,16,16,15,14,15,18,0,0,,,
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Fukui,2,N,N,HEOR,1,1,0,17,,,,,,,,,,,,,,,,,,,,0,0,,,
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Fukui,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
529,June,6/14/23 11:35,6/15/23 7:20,19.75,Clear,Minnow,1,N,N,HEOR,51,37,14,20,18,22,21,19,14,19,18,14,16,19,15,12,15,14,16,22,19,14,19,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Minnow,2,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Fukui,3,N,N,HEOR,2,2,0,19,16,,,,,,,,,,,,,,,,,,,0,0,,,
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Fukui,3,N,N,LEAR,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,
529,June,6/14/23 11:35,6/15/23 7:20,19.75,Clear,Minnow,1,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,"Start soaking 2:35pm, end soaking 5:40am",
198,June,6/9/18 9:10,6/10/18 10:30,25.33333333,LightRain,Minnow,3,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,July,7/20/18 8:00,7/21/18 7:40,23.66666667,Clear,Fukui,1,N,N,HEOR,3,2,1,12,12,,,,,,,,,11,,,,,,,,,,0,0,,,
198,July,7/20/18 8:00,7/21/18 7:40,23.66666667,Clear,Minnow,1,N,N,HEOR,19,17,2,24,14,17,19,12,13,20,19,17,16,18,13,,,,,,,,,0,0,,,
198,July,7/20/18 8:00,7/21/18 7:40,23.66666667,Clear,Fukui,2,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,July,7/20/18 8:00,7/21/18 7:40,23.66666667,Clear,Minnow,2,N,N,HEOR,89,80,9,19,23,24,15,17,14,19,16,14,16,18,16,17,16,14,12,15,11,16,,0,0,,,
198,July,7/20/18 8:00,7/21/18 7:40,23.66666667,Clear,Minnow,2,N,N,LEAR,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,July,7/20/18 8:00,7/21/18 7:40,23.66666667,Clear,Fukui,3,N,N,HEOR,3,3,0,14,16,16,,,,,,,,,,,,,,,,,,0,0,,,
529,June,6/14/23 11:35,6/15/23 7:20,19.75,Clear,Fukui,2,Y,N,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,"Start soaking 2:35pm, end soaking 5:40am",
198,August,8/11/18 8:20,8/12/18 7:45,23.41666667,Clouds,Fukui,1,N,N,HEOR,6,6,0,15,19,17,17,17,22,,,,,,,,,,,,,,,0,0,,,
529,June,6/14/23 11:35,6/15/23 7:20,19.75,Clear,Minnow,2,N,N,HEOR,75,58,17,22,16,19,20,20,20,15,15,21,16,16,23,16,17,18,15,16,15,16,16,0,0,,"Start soaking 2:35pm, end soaking 5:40am",
198,August,8/11/18 8:20,8/12/18 7:45,23.41666667,Clouds,Fukui,2,N,N,HEOR,2,1,1,19,,,,,,,,,,20,,,,,,,,,,0,0,,,
529,June,6/14/23 11:35,6/15/23 7:20,19.75,Clear,Fukui,3,Y,N,EMPTY,,,,,,,,,,,,,,,,,,,,,,,,,,,"Start soaking 2:35pm, end soaking 5:40am",
198,August,8/11/18 8:20,8/12/18 7:45,23.41666667,Clouds,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,August,8/11/18 8:20,8/12/18 7:45,23.41666667,Clouds,Fukui,3,N,N,HEOR,20,19,1,19,17,19,19,20,19,20,18,19,19,18,,,,,,,,,,0,0,,,
198,August,8/11/18 8:20,8/12/18 7:45,23.41666667,Clouds,Minnow,3,N,N,HEOR,243,213,30,19,18,19,16,15,16,17,20,20,19,20,18,15,19,17,14,16,14,13,17,0,0,,,
198,September,9/22/18 8:45,9/23/18 7:35,22.83333333,Clear,Fukui,1,N,N,HEOR,47,38,9,20,21,21,22,17,22,23,17,19,19,19,18,21,21,19,17,20,21,19,,0,0,,,
198,September,9/22/18 8:45,9/23/18 7:35,22.83333333,Clear,Minnow,1,N,N,HEOR,370,338,32,17,21,20,18,15,17,23,16,19,22,18,18,16,14,14,16,21,16,15,19,0,0,,,
198,September,9/22/18 8:45,9/23/18 7:35,22.83333333,Clear,Fukui,2,N,N,HEOR,9,7,2,19,19,21,21,22,17,23,,,,17,19,,,,,,,,,0,0,,,
198,September,9/22/18 8:45,9/23/18 7:35,22.83333333,Clear,Minnow,2,N,N,HEOR,367,234,133,23,20,21,24,13,22,16,20,15,11,14,18,14,21,14,21,15,12,16,13,0,0,,,
198,September,9/22/18 8:45,9/23/18 7:35,22.83333333,Clear,Fukui,3,N,N,HEOR,3,1,2,19,,,,,,,,,,20,18,,,,,,,,,0,0,,,
198,September,9/22/18 8:45,9/23/18 7:35,22.83333333,Clear,Minnow,3,N,N,HEOR,381,251,130,13,22,15,17,15,14,16,16,14,20,15,20,15,16,15,20,20,14,15,13,0,0,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Fukui,1,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Minnow,1,N,N,HEOR,17,16,1,19,22,17,21,20,17,19,22,15,16,23,,,,,,,,,,0,0,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Minnow,1,N,N,LEAR,18,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Fukui,2,N,N,HEOR,1,1,0,17,,,,,,,,,,,,,,,,,,,,0,0,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Minnow,2,N,N,HEOR,75,69,6,18,18,22,22,20,19,19,18,16,14,18,12,17,16,18,11,,,,,0,0,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Minnow,2,N,N,LEAR,23,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Fukui,3,Y,N,EMPTY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Minnow,3,N,N,HEOR,42,40,2,23,23,18,19,19,23,18,19,19,12,19,18,,,,,,,,,0,0,,,
198,April,4/26/19 16:00,4/27/19 13:00,21,Clear,Minnow,3,N,N,LEAR,18,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/23/19 17:25,5/24/19 13:15,19.83333333,Clear,Fukui,1,N,N,HEOR,2,2,0,15,20,,,,,,,,,,,,,,,,,,,0,0,,,
198,May,5/23/19 17:25,5/24/19 13:15,19.83333333,Clear,Minnow,1,N,N,HEOR,121,108,13,17,20,14,20,14,11,11,13,20,20,18,12,19,9,17,16,14,14,13,10,0,0,,,
198,May,5/23/19 17:25,5/24/19 13:15,19.83333333,Clear,Minnow,1,N,N,LEAR,4,,,,,,,,,,,,,,,,,,,,,,,0,,,,
198,May,5/23/19 17:25,5/24/19 13:15,19.83333333,Clear,Fukui,2,N,N,HEOR,2,1,1,15,,,,,,,,,,11,,,,,,,,,,0,0,,,
198,May,5/23/19 17:25,5/24/19 13:15,19.83333333,Clear,Minnow,2,N,N,HEOR,68,59,9,11,11,17,20,18,14,12,16,12,11,14,13,16,9,11,10,8,11,8,,0,0,,,
198,May,5/23/19 17:25,5/24/19 13:15,19.83333333,Clear,Minnow,2,N,N,LEAR,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,
