Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Index,DistanceMouth,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,Year,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,PAMA Present,PAMA,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,19-P,-,Mackerel,48.959839,-122.733951,7/21/20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,18-P,-,Mackerel,48.959728,-122.734033,7/21/20,2020,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,1143-B,-,Mackerel,48.959607,-122.734078,7/21/20,2020,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,608-P,-,Mackerel,48.959466,-122.734154,7/21/20,2020,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,20-P,-,Mackerel,48.95933,-122.734219,7/21/20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,1147-B,-,Mackerel,48.959219,-122.734204,7/21/20,2020,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,640-P,-,Mackerel,48.95906,-122.734195,7/21/20,2020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,45-P,-,Mackerel,48.958925,-122.734267,7/21/20,2020,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,6-P,-,Mackerel,48.958807,-122.73421,7/21/20,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,366-R,-,Mackerel,48.958659,-122.734205,7/21/20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,604-P,-,Mackerel,48.95857,-122.734109,7/21/20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,635-P,-,Mackerel,48.958409,-122.734074,7/21/20,2020,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,1-P,-,Mackerel,48.958255,-122.734062,7/21/20,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,1141-B,-,Mackerel,48.958113,-122.733975,7/21/20,2020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Control,7/20/20,7/22/20,11:15,11:48,13:10,13:25,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,California Creek,,,-,Whatcom,30,Fukui,616-P,-,Mackerel,48.958043,-122.733887,7/21/20,2020,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/15/20,9/16/20,12:30,12:40,11:00,11:10,Smoky,"WDFW: Lindsey Parker, April Fleming",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Fukui,7-P,I.DC.M.01,Mackerel,48.972485,-122.728778,9/16/20,2020,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/15/20,9/16/20,12:30,12:40,11:00,11:10,Smoky,"WDFW: Lindsey Parker, April Fleming",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,1366-P,I.DC.M.02,Mackerel,48.9724355,-122.7289244,9/16/20,2020,0,0,0,34,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/15/20,9/16/20,12:30,12:40,11:00,11:10,Smoky,"WDFW: Lindsey Parker, April Fleming",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Fukui,648-P,I.DC.M.03,Mackerel,48.9724179,-122.7291175,9/16/20,2020,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/15/20,9/16/20,12:30,12:40,11:00,11:10,Smoky,"WDFW: Lindsey Parker, April Fleming",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,149-P,I.DC.M.04,Mackerel,48.97241,-122.729332,9/16/20,2020,1,0,1,37,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/15/20,9/16/20,12:30,12:40,11:00,11:10,Smoky,"WDFW: Lindsey Parker, April Fleming",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Fukui,619-P,I.DC.M.05,Mackerel,48.9724056,-122.7295815,9/16/20,2020,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/15/20,9/16/20,12:30,12:40,11:00,11:10,Smoky,"WDFW: Lindsey Parker, April Fleming",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,57-P,I.DC.M.06,Mackerel,48.972402,-122.72983,9/16/20,2020,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/28/20,9/29/20,7:50,8:00,8:00,9:00,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Fukui,45-P,I.DC.M.01,Mackerel,48.972424,-122.728915,9/29/20,2020,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,Molt found 48.972401 -122.729458,WDFW,"Molt found 48.972856, -122.731564. Estimated retrieval time. Trap type does not match the trap number recorded based off reviewing past deployment data. This may have been due to some recording errors in the field in labeling the start to end trap. Trap types were adjusted to match the trap number - CB; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/28/20,9/29/20,7:50,8:00,8:00,9:00,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,1367-P,I.DC.M.02,Mackerel,48.9724045,-122.7291188,9/29/20,2020,0,0,0,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Estimated retrieval time. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long. Trap type does not match the trap number recorded based off reviewing past deployment data. This may have been due to some recording errors in the field in labeling the start to end trap. Trap types were adjusted to match the trap number - CB; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/28/20,9/29/20,7:50,8:00,8:00,9:00,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Fukui,7-P,I.DC.M.03,Mackerel,48.9724063,-122.7293092,9/29/20,2020,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Estimated retrieval time. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long. Trap type does not match the trap number recorded based off reviewing past deployment data. This may have been due to some recording errors in the field in labeling the start to end trap. Trap types were adjusted to match the trap number - CB; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/28/20,9/29/20,7:50,8:00,8:00,9:00,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,63-P,I.DC.M.04,Mackerel,48.9723975,-122.7295157,9/29/20,2020,0,0,0,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,None Detected,0,0,0,-,WDFW,"Estimated retrieval time. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long. Trap type does not match the trap number recorded based off reviewing past deployment data. This may have been due to some recording errors in the field in labeling the start to end trap. Trap types were adjusted to match the trap number - CB; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/28/20,9/29/20,7:50,8:00,8:00,9:00,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Fukui,620-P,I.DC.M.05,Mackerel,48.972401,-122.7297384,9/29/20,2020,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Estimated retrieval time. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. General lat/long. Trap type does not match the trap number recorded based off reviewing past deployment data. This may have been due to some recording errors in the field in labeling the start to end trap. Trap types were adjusted to match the trap number - CB; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/28/20,9/29/20,7:50,8:00,8:00,9:00,Sunny,"WDFW: Lindsey Parker, April Fleming; NWSC: Allie Simpson",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,147-P,I.DC.M.06,Mackerel,48.972415,-122.729928,9/29/20,2020,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Estimated retrieval time. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart. Trap type does not match the trap number recorded based off reviewing past deployment data. This may have been due to some recording errors in the field in labeling the start to end trap. Trap types were adjusted to match the trap number - CB; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Minnow,75-P,I.DC.M.06; Trap not accessible ,Mackerel,48.972433,-122.730023,10/13/20,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Fukui,4-P,I.DC.M.05; Trap not accessible,Mackerel,48.972462,-122.729812,10/13/20,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Minnow,142-P,I.DC.M.04; Trap not accessible,Mackerel,48.972461,-122.7294613,10/13/20,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Fukui,149-Y,I.DC.M.03; Trap not accessible,Mackerel,48.9724311,-122.7292387,10/13/20,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Minnow,126-P,I.DC.M.02; Trap not accessible,Mackerel,48.97241,-122.7289275,10/13/20,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Fukui,621-P,I.DC.M.01; Trap not accessible,Mackerel,48.972454,-122.728689,10/13/20,2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,2 night soak,WDFW,"Traps were not accessible on 10/13/2020 and had to be left in the water unchecked until 10/14/2020. Index site traps were placed within a certain area with a start and finish lat/long. Traps were generally placed 10m apart; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Minnow,75-P,I.DC.M.06,Mackerel,48.972433,-122.730023,10/14/20,2020,1,1,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,None Detected,0,0,0,2 night soak,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Fukui,4-P,I.DC.M.05,Mackerel,48.972462,-122.729812,10/14/20,2020,1,1,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,None Detected,0,0,TECH-1,2 night soak,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Minnow,142-P,I.DC.M.04,Mackerel,48.972461,-122.7294613,10/14/20,2020,0,0,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,2 night soak,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Fukui,149-Y,I.DC.M.03,Mackerel,48.9724311,-122.7292387,10/14/20,2020,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,2 night soak,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Minnow,126-P,I.DC.M.02,Mackerel,48.97241,-122.7289275,10/14/20,2020,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,None Detected,0,0,0,2 night soak,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,10/12/20,10/14/20,9:20,9:40,11:40,11:50,Cloudy,"WDFW: Lindsey Parker, Janae Dinkins",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,12,Fukui,621-P,I.DC.M.01,Mackerel,48.972454,-122.728689,10/14/20,2020,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,2 night soak,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Removal,4/28/21,4/29/21,12:57,13:06,14:04,14:10,Cloudy,"WDFW: Lindsey Parker, Nathan Goldschmidt; NWSC: Allie Simpson, Jonathan Hallenbeck",North Puget Sound,Drayton Harbor,N/A,Dakota Creek,Downstream,152,Index; Mouth,Whatcom,6,Minnow,183-P,I.DC.M.01,Mackerel,48.972427,-122.72849,4/29/21,2021,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
